yt_bot_a_61,2a00:1450:4028:806::2003,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,64020,TCP,1786376581.953754700,17,0.000000,0.007952,0.007954,0.063613,0.063614,0.063616,0.063617,0.063618,0.191962,0.192110,0.192112,0.192113,0.195762,0.195766,0.195768,0.203677,0.205738,,72,60,60,1280,1280,1280,1280,529,60,60,1020,91,586,132,99,60,60
yt_bot_a_61,2001:4860:482d:7700::,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,61123,UDP,1786376582.171682800,20,0.000000,0.001808,0.001809,0.001810,0.053906,0.053908,0.053909,0.053916,0.053917,0.065996,0.066000,0.070178,0.152218,0.157988,0.157991,0.187982,0.596675,7.958516,9.357399,9.534260,,88,1278,1278,1278,1278,1278,1278,861,89,1048,185,75,72,931,272,73,73,73,73,73
yt_bot_a_61,2001:4860:482d:7700::,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,64022,TCP,1786376582.173488400,11,0.000000,0.005955,0.005957,0.064197,0.064199,0.064201,0.064203,0.064212,0.074712,10.010668,12.282638,,72,60,60,1280,1280,1280,1280,524,60,60,60
yt_bot_a_61,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,64023,TCP,1786376582.352145300,17,0.000000,0.061594,0.069681,0.069684,0.069691,0.069693,0.129663,0.137723,0.139625,0.139628,0.157761,0.157767,0.157770,0.157772,0.204046,0.220497,45.295550,,72,60,1280,1280,476,1280,1280,1028,60,91,1280,194,91,99,60,60,72
