yt_bot_a_112,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,65307,TCP,1786379372.367579200,15,0.000000,0.006008,0.066893,0.066894,0.066895,0.066895,0.068602,0.154873,0.154875,0.154876,0.158806,0.158807,0.158811,0.164807,0.170735,,72,60,1280,1280,1280,1280,530,60,1020,91,586,132,99,60,60
yt_bot_a_112,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,65310,TCP,1786379372.692198200,18,0.000000,0.060208,0.060209,0.070523,0.070525,0.070527,0.070532,0.137076,0.137079,0.137081,0.163964,0.163966,0.164252,0.165929,0.216004,0.226076,45.293117,52.784309,,72,60,60,1280,1280,1280,477,1028,91,60,1280,194,91,99,60,60,72,60
