yt_bot_a_57,2a00:1450:4028:800::200e,80,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,63919,TCP,1786376358.346602100,5,0.000000,0.006037,0.071575,0.073552,0.157696,,72,60,1199,80,60
yt_bot_a_57,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,63920,TCP,1786376358.348723000,15,0.000000,0.008215,0.008216,0.063913,0.066468,0.066468,0.066469,0.066469,0.145762,0.147536,0.147538,0.149553,0.149555,0.149560,0.165988,,72,60,60,1280,1280,1280,1280,530,60,1020,91,586,132,99,60
yt_bot_a_57,2001:4860:4828:7700::,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,59962,UDP,1786376358.522723600,21,0.000000,0.001617,0.001618,0.001619,0.062001,0.062003,0.062005,0.062009,0.062011,0.071860,0.071862,0.073624,0.119676,0.159824,0.159826,0.191740,1.565552,1.621638,7.294041,8.965619,9.195156,,88,1278,1278,1278,1278,1278,1278,854,91,1048,185,75,72,931,310,73,73,74,74,74,74
yt_bot_a_57,2001:4860:4828:7700::,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,63921,TCP,1786376358.524346200,11,0.000000,0.010155,0.066108,0.066109,0.066111,0.066114,0.066115,0.072004,0.076183,10.026515,11.804548,,72,60,1280,1280,1280,523,1280,1280,60,60,60
