yt_bot_a_282,2a00:1450:4028:804::200e,80,2a06:c701:7540:db00:8048:1575:c91c:83b9,53247,TCP,1786388717.453743400,5,0.000000,0.008232,0.072875,0.074084,0.174461,,72,60,1197,80,60
yt_bot_a_282,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53248,TCP,1786388717.461973800,15,0.000000,0.005783,0.007803,0.061035,0.061036,0.061037,0.061037,0.061038,0.158940,0.158943,0.158943,0.158944,0.160605,0.160606,0.168076,,72,60,60,1280,1280,1280,1280,530,60,1020,60,594,132,99,60
yt_bot_a_282,2001:4860:4826:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53433,UDP,1786388717.640957300,20,0.000000,0.001717,0.001719,0.001720,0.057873,0.057875,0.057876,0.057882,0.057884,0.071894,0.071897,0.075140,0.152020,0.152022,0.185189,0.189358,0.974082,6.502157,8.401675,8.592914,,88,1278,1278,1278,1278,1278,1278,846,91,1048,185,75,931,265,73,71,73,73,73,73
yt_bot_a_282,2001:4860:4826:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53249,TCP,1786388717.640959100,11,0.000000,0.007556,0.007557,0.064520,0.064522,0.064523,0.064524,0.064528,0.074137,10.010569,11.473369,,72,60,60,1280,1280,1280,1280,524,60,60,60
yt_bot_a_282,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53250,TCP,1786388717.750096200,18,0.000000,0.063234,0.063236,0.074985,0.074987,0.074991,0.074996,0.138925,0.140300,0.140302,0.160521,0.160523,0.160524,0.160526,0.202268,0.220262,45.292877,52.422184,,72,60,60,1280,1280,1280,478,1028,60,91,1280,200,91,99,60,60,72,60
