yt_bot_a_374,2a00:1450:4028:805::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,55487,TCP,1786393771.981575800,15,0.000000,0.007449,0.067351,0.067352,0.067353,0.067354,0.067354,0.163814,0.163816,0.165453,0.167595,0.167617,0.167619,0.175496,0.177633,,72,60,1280,1280,1280,1280,530,60,1020,91,585,132,99,60,60
yt_bot_a_374,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,55488,TCP,1786393772.104926500,7,0.000000,0.060379,0.068633,0.068635,0.068636,0.068639,0.108494,,72,60,1280,1280,1280,478,60
yt_bot_a_374,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,55490,TCP,1786393772.213418800,17,0.000000,0.063695,0.063696,0.071827,0.071828,0.071830,0.071836,0.139721,0.140235,0.195980,0.195982,0.195984,0.195985,0.207867,0.258374,45.335439,50.644473,,72,60,60,1280,1280,1280,477,1028,91,1280,193,91,99,60,60,72,60
