yt_bot_a_115,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,65377,TCP,1786379537.484282900,16,0.000000,0.006014,0.064909,0.064912,0.064914,0.064916,0.064917,0.070701,0.170218,0.170220,0.172168,0.174240,0.174242,0.174243,0.181100,0.186832,,72,60,1280,1280,1280,530,1280,1280,60,1020,91,586,132,99,60,60
yt_bot_a_115,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,65378,TCP,1786379537.614948900,8,0.000000,0.062178,0.062179,0.084337,0.084339,0.084340,0.084344,0.109385,,72,60,60,1280,1280,1280,476,60
yt_bot_a_115,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,65379,TCP,1786379537.724331800,18,0.000000,0.060300,0.060301,0.068420,0.068422,0.068423,0.068427,0.134338,0.134340,0.138857,0.152680,0.152682,0.152687,0.152688,0.199372,0.214478,45.288339,51.133076,,72,60,60,1280,1280,1280,477,1028,91,60,1280,193,91,99,60,60,72,60
