yt_bot_a_195,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51095,TCP,1786383942.663257000,17,0.000000,0.007568,0.064516,0.064518,0.064519,0.064520,0.064521,0.069631,0.166972,0.166976,0.166976,0.168244,0.168277,0.168280,0.168282,0.175875,0.178800,,72,60,1280,1280,1280,530,1280,1280,60,1020,60,91,586,132,99,60,60
yt_bot_a_195,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51096,TCP,1786383942.807016300,8,0.000000,0.060085,0.060086,0.068131,0.068132,0.068133,0.068138,0.088229,,72,60,60,1280,1280,1280,477,60
yt_bot_a_195,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51097,TCP,1786383942.895487800,17,0.000000,0.061687,0.061688,0.071781,0.071783,0.071784,0.071791,0.137762,0.139731,0.169857,0.169860,0.169862,0.169864,0.199850,0.230165,45.290963,49.604944,,72,60,60,1280,1280,1280,477,1028,91,1280,193,91,99,60,60,72,60
