yt_bot_a_283,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53273,TCP,1786388772.600772800,16,0.000000,0.008327,0.066582,0.066584,0.066584,0.066585,0.066586,0.176900,0.176901,0.176903,0.176904,0.178289,0.178290,0.178292,0.188312,0.192563,,72,60,1280,1280,1280,1280,530,60,60,1020,91,586,132,99,60,60
yt_bot_a_283,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53274,TCP,1786388772.714905900,7,0.000000,0.060054,0.070722,0.070724,0.070725,0.070729,0.120177,,72,60,1280,1280,1280,477,60
yt_bot_a_283,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53275,TCP,1786388772.835085300,16,0.000000,0.058295,0.060176,0.066114,0.066122,0.066123,0.066128,0.130125,0.132063,0.194181,0.196257,0.196259,0.198394,0.198397,0.262610,45.329286,,72,60,60,1280,1280,1280,477,1028,91,60,1280,193,91,99,60,72
