yt_bot_a_264,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52818,TCP,1786387729.063816600,17,0.000000,0.008007,0.068198,0.068199,0.068200,0.068200,0.068201,0.074079,0.170278,0.170280,0.172142,0.174220,0.174222,0.174223,0.178542,0.188177,0.192417,,72,60,1280,1280,1280,530,1280,1280,60,1020,91,586,132,99,60,60,60
yt_bot_a_264,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52819,TCP,1786387729.201966900,8,0.000000,0.060051,0.060053,0.070554,0.070555,0.070556,0.070560,0.100492,,72,60,60,1280,1280,1280,476,60
yt_bot_a_264,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52821,TCP,1786387729.304630400,17,0.000000,0.059495,0.059496,0.073640,0.073642,0.073643,0.073648,0.139944,0.141535,0.159632,0.159634,0.159635,0.159636,0.203664,0.218154,45.290371,50.696239,,72,60,60,1280,1280,1280,477,1028,91,1280,195,91,99,60,60,72,60
