yt_bot_a_321,2a00:1450:4028:80b::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,54221,TCP,1786390881.407591100,16,0.000000,0.007836,0.066362,0.066363,0.066365,0.066366,0.066366,0.164858,0.166756,0.166760,0.166762,0.168330,0.168336,0.168338,0.178822,0.178823,,72,60,1280,1280,1280,1280,530,60,1020,60,91,585,132,99,60,60
yt_bot_a_321,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,54222,TCP,1786390881.516037200,8,0.000000,0.059898,0.059899,0.068027,0.068028,0.068029,0.068033,0.117749,,72,60,60,1280,1280,1280,477,60
yt_bot_a_321,2001:4860:4829:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,57606,UDP,1786390881.589806800,20,0.000000,0.001932,0.001934,0.001936,0.061995,0.061996,0.062000,0.062004,0.062005,0.080049,0.080054,0.088263,0.121908,0.178017,0.178019,0.207953,0.478237,6.695114,8.849231,9.061668,,88,1278,1278,1278,1278,1278,1278,861,93,1048,185,75,72,931,107,73,73,73,73,73
yt_bot_a_321,2001:4860:4829:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49700,UDP,1786390881.592044600,15,0.000000,0.001758,0.001760,0.001761,0.060081,0.060082,0.061788,0.061800,0.061804,0.089631,0.089633,0.093774,0.179740,0.181884,0.209787,,88,1278,1278,1278,1278,1278,1278,850,91,1048,185,75,931,231,73
yt_bot_a_321,2001:4860:4829:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,54225,TCP,1786390881.593809100,10,0.000000,0.007803,0.071080,0.071081,0.071082,0.071083,0.071090,0.093872,10.032608,53.851984,,72,60,1280,1280,1280,1280,523,60,60,60
yt_bot_a_321,2001:4860:4829:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,54224,TCP,1786390881.593810000,11,0.000000,0.007801,0.065651,0.065652,0.065653,0.065654,0.065660,0.072046,0.093870,10.039145,11.276337,,72,60,1280,1280,1280,1280,523,1280,60,60,60
yt_bot_a_321,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,54223,TCP,1786390881.635632800,17,0.000000,0.060199,0.060201,0.068530,0.068533,0.068537,0.068548,0.134265,0.134272,0.154918,0.154919,0.154920,0.154921,0.201210,0.214293,45.274834,53.861690,,72,60,60,1280,1280,1280,478,1028,91,1280,193,91,99,60,60,72,60
