yt_bot_a_202,2a00:1450:4028:804::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51264,TCP,1786384323.623229700,17,0.000000,0.005467,0.070506,0.070508,0.070509,0.070510,0.070511,0.075571,0.150282,0.150284,0.151838,0.153694,0.162090,0.162092,0.162093,0.173999,0.175691,,72,60,1280,1280,1280,530,1280,1280,60,1020,60,91,586,132,99,60,60
yt_bot_a_202,2001:4860:4827:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,61350,UDP,1786384323.781105500,18,0.000000,0.001917,0.001920,0.001922,0.057964,0.057969,0.057971,0.057975,0.057976,0.070762,0.070764,0.070765,0.160522,0.174056,1.773648,6.903584,8.186409,8.392198,,88,1278,1278,1278,1278,1278,1278,847,91,1048,185,75,1047,72,73,73,73,73
yt_bot_a_202,2001:4860:4827:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51265,TCP,1786384323.781394600,8,0.000000,0.011491,0.015648,0.075360,0.075367,0.075371,0.075375,0.075386,,72,60,60,1280,1280,1280,1280,523
yt_bot_a_202,2001:4860:4827:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51266,TCP,1786384323.793707900,11,0.000000,0.007200,0.007202,0.063526,0.063530,0.063535,0.063538,0.063542,0.074400,10.028003,10.504442,,72,60,60,1280,1280,1280,1280,524,60,60,60
yt_bot_a_202,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51267,TCP,1786384323.973541700,18,0.000000,0.061633,0.067705,0.067711,0.067717,0.069860,0.125789,0.133673,0.135705,0.135707,0.161755,0.163791,0.163794,0.163795,0.197861,0.224160,45.283658,53.258983,,72,60,1280,1280,477,1280,1280,1028,60,91,1280,192,91,99,60,60,72,60
