yt_bot_a_254,2a00:1450:4028:80b::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52575,TCP,1786387182.730882100,16,0.000000,0.008012,0.065023,0.065025,0.065026,0.065027,0.065028,0.072667,0.170258,0.170260,0.172237,0.172238,0.172239,0.172240,0.180591,0.184565,,72,60,1280,1280,1280,530,1280,1280,60,1020,60,595,132,99,60,60
yt_bot_a_254,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52576,TCP,1786387182.861082500,8,0.000000,0.060222,0.060432,0.068294,0.068297,0.068302,0.068314,0.106114,,72,60,60,1280,1280,1280,476,60
yt_bot_a_254,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,52577,TCP,1786387182.971192300,16,0.000000,0.060400,0.074170,0.074172,0.074177,0.074178,0.134122,0.138117,0.138119,0.196226,0.196227,0.196228,0.196230,0.204182,0.258855,45.329417,,72,60,1280,1280,476,1280,1280,1028,91,1280,193,91,99,60,60,72
