yt_bot_a_193,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51039,TCP,1786383833.223674600,15,0.000000,0.006553,0.074854,0.074855,0.074856,0.074858,0.074859,0.146170,0.148870,0.148872,0.148873,0.149514,0.149516,0.158188,0.163070,,72,60,1280,1280,1280,1280,531,60,1020,60,595,132,99,60,60
yt_bot_a_193,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51044,TCP,1786383833.550045800,19,0.000000,0.060282,0.060286,0.068245,0.068247,0.068251,0.068256,0.132597,0.132600,0.134157,0.138167,0.152282,0.152284,0.152285,0.152286,0.196238,0.212277,45.280920,51.133167,,72,60,60,1280,1280,1280,478,1028,60,91,60,1280,194,91,99,60,60,72,60
