yt_bot_a_175,2a00:1450:4028:804::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,50576,TCP,1786382839.083792700,15,0.000000,0.006353,0.064547,0.064549,0.064550,0.064550,0.064586,0.148153,0.150172,0.150174,0.152253,0.152255,0.152441,0.160249,0.160250,,72,60,1280,1280,1280,1280,531,60,1020,60,595,132,99,60,60
yt_bot_a_175,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,50580,TCP,1786382839.386186700,15,0.000000,0.060011,0.072195,0.072196,0.072197,0.072201,0.134681,0.142108,0.195008,0.195012,0.198158,0.198161,0.262228,45.323600,52.968773,,72,60,1280,1280,1280,476,1028,91,1280,195,91,99,60,72,60
