yt_bot_a_64,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,64098,TCP,1786376748.291064100,15,0.000000,0.008618,0.008620,0.060508,0.060509,0.060510,0.060511,0.060512,0.152214,0.152215,0.160541,0.160543,0.160544,0.160545,0.170292,,72,60,60,1280,1280,1280,1280,530,60,1020,60,595,132,99,60
yt_bot_a_64,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:fc7a:d02f:72a8:54d3,64102,TCP,1786376748.589830900,18,0.000000,0.059678,0.059678,0.067806,0.067811,0.067812,0.067816,0.129933,0.129936,0.129937,0.149782,0.149785,0.152073,0.152076,0.193920,0.211836,45.284811,52.806133,,72,60,60,1280,1280,1280,476,1028,60,91,1280,194,91,99,60,60,72,60
