yt_bot_a_204,2a00:1450:4028:80a::200e,80,2a06:c701:7540:db00:8048:1575:c91c:83b9,51312,TCP,1786384434.814205200,5,0.000000,0.005969,0.070346,0.073528,0.169165,,72,60,1199,80,60
yt_bot_a_204,2a00:1450:4028:804::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51313,TCP,1786384434.829684900,15,0.000000,0.006004,0.063206,0.063208,0.063209,0.063210,0.063211,0.140168,0.142746,0.142748,0.144869,0.144874,0.144876,0.152875,0.152877,,72,60,1280,1280,1280,1280,531,60,1020,60,595,132,99,60,60
yt_bot_a_204,2001:4860:4827:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51314,TCP,1786384434.999877300,11,0.000000,0.005969,0.064290,0.064742,0.064746,0.064757,0.064760,0.070252,0.076069,10.010842,10.853337,,72,60,1280,1280,1280,524,1280,1280,60,60,60
yt_bot_a_204,2001:4860:4827:7700::,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,61377,UDP,1786384435.000181800,20,0.000000,0.003576,0.003577,0.003578,0.058817,0.058819,0.058820,0.058825,0.058827,0.070324,0.070326,0.076053,0.129942,0.161990,0.161993,0.195970,0.716464,6.903260,8.486486,8.736849,,88,1278,1278,1278,1278,1278,1278,846,91,1048,185,75,72,931,228,73,73,73,73,73
yt_bot_a_204,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51316,TCP,1786384435.116268000,17,0.000000,0.061944,0.061946,0.070282,0.070284,0.070288,0.070294,0.137914,0.137917,0.166030,0.166033,0.166034,0.166036,0.204054,0.226041,45.298721,52.954847,,72,60,60,1280,1280,1280,478,1028,91,1280,201,91,99,60,60,72,60
