yt_bot_a_284,2a00:1450:4028:804::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53297,TCP,1786388829.373477800,18,0.000000,0.010004,0.010004,0.066297,0.066298,0.066299,0.066300,0.066343,0.168291,0.168292,0.168293,0.168294,0.168298,0.168306,0.168307,0.168308,0.178537,0.178538,,72,60,60,1280,1280,1280,1280,530,60,60,60,1020,91,586,132,99,60,60
yt_bot_a_284,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53298,TCP,1786388829.488049800,8,0.000000,0.059928,0.059931,0.067741,0.067743,0.067744,0.067748,0.115996,,72,60,60,1280,1280,1280,478,60
yt_bot_a_284,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,53299,TCP,1786388829.602792900,18,0.000000,0.061061,0.061062,0.069095,0.069096,0.069097,0.069105,0.133146,0.133148,0.133148,0.155316,0.155320,0.157235,0.157236,0.197158,0.217489,45.280172,55.867192,,72,60,60,1280,1280,1280,477,1028,60,91,1280,202,91,99,60,60,72,60
