yt_bot_a_197,2a00:1450:4028:80a::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51142,TCP,1786384049.829630200,15,0.000000,0.005997,0.063170,0.063172,0.063173,0.063173,0.063174,0.174845,0.174847,0.174848,0.174848,0.176170,0.176172,0.184925,0.184927,,72,60,1280,1280,1280,1280,531,60,1020,60,595,132,99,60,60
yt_bot_a_197,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51143,TCP,1786384049.976361400,7,0.000000,0.061484,0.069584,0.069585,0.069586,0.069590,0.089508,,72,60,1280,1280,1280,477,60
yt_bot_a_197,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,51144,TCP,1786384050.064046000,16,0.000000,0.059952,0.067994,0.067996,0.067997,0.068003,0.131217,0.131993,0.131995,0.148880,0.148886,0.148888,0.148890,0.196457,0.210099,45.271192,,72,60,1280,1280,1280,476,1028,60,91,1280,192,91,99,60,60,72
