yt_bot_a_120,2a00:1450:4028:80b::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49157,TCP,1786379816.931199000,16,0.000000,0.008600,0.076306,0.076308,0.076310,0.076311,0.076312,0.082130,0.182283,0.182286,0.182286,0.182287,0.184324,0.184328,0.192228,0.196280,,72,60,1280,1280,1280,531,1280,1280,60,1020,60,595,132,99,60,60
yt_bot_a_120,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49158,TCP,1786379817.055342000,8,0.000000,0.060184,0.068286,0.068287,0.068291,0.068292,0.126412,0.128348,,72,60,1280,1280,478,1280,60,1280
yt_bot_a_120,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49159,TCP,1786379817.182145400,17,0.000000,0.062054,0.069474,0.069476,0.069481,0.069483,0.129456,0.135756,0.137454,0.192285,0.192288,0.192290,0.192291,0.201577,0.253955,45.331532,53.997337,,72,60,1280,1280,476,1280,1280,1028,91,1280,195,91,99,60,60,72,60
