yt_bot_a_123,2a00:1450:4028:805::2003,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49230,TCP,1786379983.048913400,17,0.000000,0.006556,0.006557,0.081032,0.081034,0.081035,0.081036,0.081037,0.188237,0.188239,0.194227,0.194228,0.200191,0.206364,0.206366,0.206367,0.218426,,72,60,60,1280,1280,1280,1280,529,60,1020,60,60,91,586,132,99,60
yt_bot_a_123,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49231,TCP,1786379983.180056300,15,0.000000,0.069426,0.069427,0.069428,0.069432,0.075532,0.127276,0.133299,0.259256,0.524762,1.052574,2.139685,4.252299,8.794166,17.500916,,72,1280,1280,1280,476,60,60,60,60,1280,1280,1280,1280,1280,1280
yt_bot_a_123,2a00:1450:4001:c21::54,443,2a06:c701:7540:db00:8048:1575:c91c:83b9,49232,TCP,1786379983.305549400,18,0.000000,0.057745,0.066053,0.066054,0.066060,0.067688,0.124120,0.129820,0.129822,0.131790,0.147860,0.147863,0.147864,0.147866,0.191855,0.205925,45.276576,50.780472,,72,60,1280,1280,477,1280,1280,1028,60,91,1280,194,91,99,60,60,72,60
